x	y	z	HIV elongation arrest and recovery
239	275	35	1
245	275	35	2
186	276	35	1
202	276	35	1
204	276	35	1
210	276	35	2
232	276	35	1
239	276	35	1
240	276	35	1
244	276	35	1
175	277	35	1
178	277	35	1
182	277	35	2
183	277	35	1
206	277	35	2
208	277	35	1
213	277	35	1
220	277	35	1
224	277	35	1
229	277	35	1
248	277	35	1
174	278	35	1
198	278	35	2
202	278	35	1
203	278	35	1
204	278	35	1
213	278	35	1
214	278	35	2
221	278	35	1
224	278	35	1
225	278	35	1
227	278	35	1
229	278	35	2
243	278	35	1
244	278	35	1
172	279	35	1
177	279	35	2
184	279	35	1
195	279	35	2
204	279	35	1
207	279	35	1
222	279	35	1
229	279	35	1
233	279	35	1
234	279	35	2
235	279	35	1
237	279	35	1
238	279	35	1
245	279	35	1
172	280	35	1
189	280	35	1
191	280	35	1
194	280	35	2
199	280	35	2
207	280	35	1
208	280	35	1
211	280	35	1
215	280	35	1
219	280	35	2
223	280	35	1
226	280	35	1
232	280	35	1
234	280	35	1
174	281	35	1
191	281	35	1
204	281	35	1
205	281	35	1
208	281	35	1
211	281	35	2
212	281	35	1
214	281	35	1
217	281	35	1
221	281	35	1
222	281	35	1
229	281	35	1
230	281	35	1
244	281	35	1
175	282	35	1
186	282	35	1
203	282	35	1
205	282	35	2
214	282	35	1
215	282	35	1
216	282	35	1
218	282	35	1
220	282	35	1
222	282	35	1
226	282	35	1
229	282	35	1
242	282	35	1
171	283	35	2
180	283	35	1
187	283	35	1
204	283	35	1
207	283	35	1
208	283	35	1
211	283	35	1
215	283	35	1
221	283	35	2
223	283	35	1
227	283	35	1
229	283	35	1
238	283	35	2
240	283	35	2
245	283	35	1
247	283	35	2
180	284	35	1
184	284	35	1
204	284	35	1
216	284	35	1
218	284	35	1
219	284	35	1
221	284	35	1
224	284	35	1
229	284	35	1
237	284	35	1
243	284	35	1
244	284	35	1
245	284	35	1
249	284	35	1
177	285	35	1
201	285	35	1
206	285	35	2
207	285	35	1
217	285	35	1
222	285	35	1
226	285	35	1
231	285	35	1
232	285	35	1
243	285	35	1
245	285	35	1
246	285	35	1
250	285	35	1
181	286	35	1
188	286	35	1
191	286	35	1
205	286	35	2
207	286	35	1
213	286	35	1
219	286	35	1
223	286	35	1
227	286	35	1
233	286	35	2
249	286	35	1
182	287	35	1
187	287	35	1
189	287	35	1
198	287	35	1
202	287	35	1
203	287	35	1
204	287	35	1
223	287	35	1
226	287	35	1
229	287	35	2
230	287	35	2
236	287	35	2
242	287	35	1
247	287	35	1
187	288	35	2
188	288	35	1
189	288	35	1
199	288	35	1
201	288	35	1
204	288	35	1
218	288	35	1
223	288	35	1
232	288	35	1
245	288	35	1
174	289	35	1
175	289	35	2
186	289	35	1
188	289	35	1
189	289	35	1
200	289	35	2
207	289	35	1
235	289	35	2
238	289	35	1
245	289	35	1
190	290	35	1
198	290	35	1
206	290	35	1
224	290	35	2
225	290	35	1
242	290	35	1
179	291	35	1
191	291	35	1
194	291	35	2
195	291	35	1
198	291	35	1
200	291	35	1
201	291	35	1
202	291	35	1
205	291	35	1
216	291	35	3
229	291	35	1
231	291	35	2
232	291	35	1
236	291	35	1
237	291	35	1
242	291	35	1
247	291	35	1
186	292	35	1
187	292	35	1
188	292	35	1
198	292	35	1
199	292	35	1
200	292	35	1
220	292	35	1
223	292	35	2
229	292	35	1
232	292	35	1
245	292	35	1
250	292	35	1
197	293	35	1
204	293	35	2
222	293	35	1
227	293	35	1
231	293	35	1
233	293	35	1
235	293	35	1
238	293	35	2
242	293	35	2
183	294	35	2
195	294	35	1
199	294	35	1
204	294	35	2
218	294	35	1
221	294	35	1
234	294	35	1
236	294	35	1
239	294	35	1
241	294	35	1
191	295	35	1
202	295	35	3
218	295	35	1
227	295	35	1
231	295	35	1
233	295	35	1
236	295	35	1
241	295	35	1
248	295	35	1
177	296	35	1
181	296	35	1
204	296	35	1
235	296	35	1
241	296	35	1
243	296	35	1
199	297	35	1
200	297	35	1
202	297	35	1
222	297	35	2
225	297	35	1
232	297	35	1
239	297	35	2
243	297	35	1
245	297	35	1
203	298	35	1
228	298	35	1
236	298	35	2
241	298	35	1
245	298	35	1
246	298	35	1
239	299	35	1
240	299	35	1
194	300	35	1
195	300	35	1
208	300	35	4
225	300	35	1
228	300	35	1
229	300	35	1
196	301	35	1
229	301	35	1
235	301	35	1
236	301	35	1
238	301	35	1
242	301	35	1
200	302	35	1
223	302	35	3
224	302	35	1
231	302	35	1
233	302	35	1
236	302	35	1
240	302	35	1
199	303	35	1
226	303	35	2
227	303	35	2
231	303	35	1
242	303	35	2
207	304	35	1
228	304	35	1
232	304	35	2
235	304	35	1
240	304	35	3
222	305	35	2
230	305	35	2
232	305	35	1
233	305	35	1
237	305	35	1
240	305	35	2
204	306	35	1
206	306	35	1
220	306	35	2
239	306	35	1
198	307	35	2
224	307	35	1
234	307	35	1
243	307	35	2
203	308	35	1
222	308	35	1
224	308	35	1
226	308	35	1
228	308	35	2
229	308	35	1
232	308	35	1
236	308	35	1
239	308	35	1
223	309	35	2
228	309	35	1
234	309	35	2
219	310	35	1
220	310	35	1
221	310	35	1
222	310	35	1
223	310	35	1
225	310	35	1
232	310	35	1
238	310	35	2
214	311	35	2
216	311	35	1
236	311	35	1
238	311	35	1
240	311	35	1
217	312	35	1
229	312	35	1
231	312	35	1
232	312	35	1
236	312	35	1
237	312	35	1
229	313	35	1
230	313	35	1
234	313	35	1
236	313	35	1
237	313	35	1
240	313	35	1
241	313	35	1
221	314	35	1
228	314	35	1
236	314	35	3
235	315	35	1
240	315	35	1
230	317	35	1
240	317	35	1
212	318	35	1
237	318	35	1
240	319	35	3
222	253	36	1
219	256	36	1
223	256	36	1
225	256	36	1
216	257	36	1
218	257	36	1
224	257	36	1
226	257	36	1
227	257	36	1
228	257	36	1
216	258	36	1
217	258	36	1
226	258	36	1
229	258	36	1
231	258	36	2
219	259	36	1
223	259	36	1
226	259	36	2
227	259	36	2
228	259	36	1
232	259	36	3
217	260	36	1
216	261	36	2
219	261	36	1
237	261	36	3
242	261	36	1
243	261	36	1
190	262	36	1
212	262	36	1
214	262	36	1
221	262	36	1
222	262	36	1
224	262	36	1
227	262	36	1
232	262	36	1
240	262	36	1
242	262	36	1
245	262	36	1
191	263	36	2
214	263	36	1
216	263	36	1
225	263	36	1
229	263	36	2
231	263	36	1
234	263	36	1
236	263	36	1
239	263	36	1
240	263	36	1
188	264	36	1
206	264	36	1
216	264	36	1
222	264	36	3
225	264	36	1
230	264	36	1
234	264	36	1
238	264	36	1
246	264	36	1
249	264	36	1
250	264	36	2
185	265	36	1
191	265	36	2
196	265	36	1
207	265	36	1
215	265	36	1
216	265	36	3
222	265	36	1
226	265	36	1
230	265	36	3
232	265	36	1
237	265	36	1
248	265	36	1
188	266	36	1
191	266	36	1
193	266	36	1
208	266	36	1
211	266	36	1
216	266	36	1
220	266	36	1
222	266	36	2
233	266	36	1
238	266	36	1
244	266	36	1
189	267	36	1
208	267	36	2
210	267	36	1
211	267	36	1
212	267	36	1
218	267	36	2
221	267	36	1
233	267	36	1
240	267	36	1
241	267	36	1
188	268	36	2
189	268	36	1
194	268	36	1
195	268	36	1
196	268	36	1
205	268	36	1
206	268	36	2
209	268	36	1
213	268	36	1
214	268	36	1
232	268	36	1
233	268	36	2
234	268	36	1
237	268	36	1
243	268	36	1
210	269	36	2
214	269	36	1
215	269	36	1
216	269	36	1
217	269	36	1
219	269	36	1
222	269	36	1
237	269	36	1
185	270	36	1
191	270	36	1
192	270	36	1
203	270	36	1
212	270	36	1
214	270	36	1
216	270	36	1
217	270	36	1
237	270	36	1
240	270	36	2
241	270	36	1
178	271	36	1
181	271	36	1
192	271	36	1
193	271	36	1
198	271	36	1
206	271	36	1
218	271	36	1
220	271	36	1
236	271	36	1
239	271	36	2
175	272	36	1
177	272	36	1
179	272	36	1
185	272	36	1
190	272	36	1
197	272	36	1
211	272	36	1
213	272	36	1
215	272	36	1
217	272	36	1
218	272	36	1
219	272	36	2
222	272	36	1
230	272	36	1
232	272	36	1
239	272	36	1
181	273	36	1
186	273	36	1
205	273	36	1
217	273	36	1
235	273	36	2
236	273	36	1
176	274	36	1
201	274	36	1
203	274	36	1
208	274	36	1
211	274	36	1
215	274	36	2
216	274	36	1
217	274	36	1
239	274	36	1
250	274	36	1
205	275	36	1
206	275	36	1
214	275	36	1
216	275	36	1
231	275	36	1
243	275	36	1
180	276	36	1
181	276	36	1
186	276	36	1
206	276	36	1
211	276	36	1
212	276	36	1
214	276	36	2
219	276	36	1
220	276	36	1
222	276	36	1
237	276	36	1
240	276	36	1
241	276	36	1
207	277	36	3
213	277	36	1
214	277	36	1
215	277	36	2
217	277	36	1
226	277	36	1
232	277	36	1
207	278	36	2
214	278	36	1
218	278	36	1
234	278	36	3
193	279	36	1
215	279	36	1
220	279	36	1
234	279	36	1
174	280	36	1
180	280	36	1
191	280	36	1
206	280	36	1
207	280	36	1
210	280	36	1
215	280	36	1
219	280	36	2
223	280	36	1
224	280	36	1
234	280	36	1
173	281	36	1
178	281	36	1
179	281	36	1
189	281	36	1
190	281	36	1
191	281	36	1
193	281	36	1
211	281	36	1
213	281	36	1
223	281	36	1
224	281	36	1
230	281	36	1
172	282	36	2
175	282	36	1
181	282	36	1
189	282	36	2
190	282	36	1
191	282	36	1
201	282	36	1
205	282	36	1
209	282	36	1
212	282	36	1
214	282	36	1
215	282	36	1
232	282	36	1
181	283	36	2
202	283	36	1
204	283	36	1
207	283	36	1
216	283	36	1
219	283	36	2
230	283	36	1
231	283	36	2
233	283	36	1
240	283	36	1
176	284	36	1
177	284	36	1
188	284	36	1
196	284	36	2
199	284	36	1
201	284	36	1
209	284	36	1
213	284	36	1
232	284	36	2
233	284	36	2
245	284	36	2
191	285	36	1
199	285	36	2
204	285	36	1
212	285	36	1
217	285	36	2
221	285	36	3
226	285	36	2
235	285	36	2
240	285	36	1
245	285	36	1
187	286	36	1
189	286	36	2
201	286	36	1
202	286	36	1
216	286	36	1
222	286	36	1
225	286	36	1
234	286	36	2
242	286	36	1
243	286	36	2
244	286	36	1
185	287	36	1
203	287	36	1
204	287	36	1
219	287	36	1
222	287	36	2
226	287	36	1
228	287	36	1
229	287	36	1
233	287	36	1
236	287	36	1
238	287	36	1
241	287	36	2
243	287	36	1
244	287	36	1
184	288	36	1
199	288	36	1
202	288	36	1
206	288	36	1
210	288	36	1
219	288	36	1
220	288	36	2
230	288	36	1
238	288	36	2
239	288	36	1
240	288	36	1
242	288	36	1
245	288	36	1
184	289	36	1
193	289	36	1
195	289	36	4
196	289	36	1
203	289	36	2
223	289	36	1
227	289	36	2
237	289	36	1
185	290	36	1
201	290	36	1
202	290	36	1
204	290	36	1
222	290	36	1
223	290	36	1
225	290	36	1
233	290	36	1
234	290	36	2
237	290	36	1
243	290	36	1
194	291	36	1
196	291	36	2
197	291	36	1
201	291	36	1
203	291	36	1
221	291	36	1
224	291	36	1
234	291	36	1
237	291	36	1
198	292	36	1
202	292	36	2
203	292	36	1
207	292	36	1
232	292	36	1
233	292	36	1
244	292	36	1
195	293	36	1
196	293	36	1
197	293	36	1
201	293	36	1
207	293	36	2
231	293	36	1
182	294	36	1
187	294	36	1
188	294	36	2
202	294	36	1
204	294	36	2
232	294	36	1
234	294	36	2
244	294	36	2
198	295	36	1
218	295	36	1
220	295	36	1
226	295	36	1
229	295	36	1
237	295	36	1
238	295	36	3
239	295	36	1
240	295	36	1
200	296	36	2
231	296	36	1
244	296	36	1
245	296	36	1
205	297	36	1
219	297	36	2
229	297	36	2
233	297	36	1
235	297	36	1
238	297	36	2
203	298	36	1
226	298	36	1
239	298	36	1
243	298	36	1
200	299	36	2
230	299	36	1
233	299	36	1
239	299	36	1
225	300	36	1
228	300	36	1
232	300	36	1
240	300	36	2
241	300	36	1
244	300	36	1
245	300	36	1
232	301	36	1
234	301	36	2
236	301	36	1
243	301	36	1
244	301	36	1
225	302	36	1
229	302	36	2
231	302	36	1
244	302	36	1
227	303	36	1
231	303	36	2
233	303	36	2
223	304	36	1
225	304	36	1
227	304	36	1
233	304	36	1
199	305	36	1
222	306	36	1
228	306	36	1
239	306	36	1
243	306	36	1
222	307	36	1
234	307	36	1
235	307	36	1
223	308	36	1
224	308	36	1
225	308	36	1
228	308	36	1
220	309	36	1
230	309	36	1
233	309	36	1
236	309	36	1
242	309	36	1
216	310	36	2
228	310	36	1
236	310	36	1
240	310	36	1
221	311	36	1
228	311	36	1
232	311	36	1
233	311	36	1
236	311	36	1
220	312	36	1
221	312	36	1
232	312	36	1
235	312	36	2
236	312	36	1
225	313	36	1
226	313	36	2
229	313	36	2
230	313	36	1
231	313	36	1
232	313	36	2
234	313	36	1
238	313	36	1
225	314	36	1
228	314	36	1
230	314	36	1
234	314	36	1
236	314	36	1
242	314	36	2
233	315	36	1
242	315	36	2
228	316	36	1
232	316	36	1
238	316	36	2
232	317	36	1
236	317	36	1
238	317	36	2
230	318	36	1
233	318	36	1
235	318	36	1
231	319	36	1
238	319	36	3
228	258	37	1
226	260	37	1
227	260	37	1
230	260	37	3
230	261	37	1
216	262	37	1
211	264	37	1
229	264	37	1
236	264	37	1
237	264	37	1
243	266	37	1
183	267	37	1
191	267	37	2
193	267	37	2
210	267	37	1
229	267	37	1
236	267	37	2
237	267	37	1
239	267	37	1
193	268	37	2
215	268	37	2
235	268	37	1
238	268	37	1
211	269	37	1
190	270	37	2
192	270	37	1
197	270	37	1
212	270	37	1
217	270	37	2
221	270	37	1
237	270	37	2
187	271	37	2
195	271	37	1
207	271	37	1
215	271	37	1
219	271	37	2
213	272	37	2
217	273	37	2
219	273	37	2
208	274	37	2
210	274	37	1
213	274	37	1
206	275	37	1
208	276	37	1
211	276	37	2
215	276	37	1
210	277	37	1
214	277	37	1
218	277	37	1
181	278	37	1
205	278	37	1
208	278	37	1
214	278	37	1
175	279	37	1
206	279	37	1
207	279	37	1
212	279	37	1
215	279	37	1
231	279	37	1
209	280	37	2
212	280	37	1
214	281	37	2
191	282	37	1
192	282	37	1
211	282	37	1
221	282	37	1
193	283	37	1
201	283	37	1
204	283	37	1
211	283	37	2
215	283	37	1
186	285	37	1
187	285	37	1
195	285	37	1
201	285	37	2
241	285	37	1
189	286	37	1
199	286	37	1
204	286	37	1
207	286	37	1
220	286	37	1
225	286	37	3
241	286	37	1
207	287	37	1
233	287	37	1
234	287	37	1
236	287	37	1
237	287	37	3
240	287	37	1
248	287	37	1
186	288	37	1
201	288	37	1
202	288	37	2
203	288	37	2
205	288	37	1
233	288	37	1
234	288	37	1
236	288	37	3
240	288	37	1
241	288	37	1
186	289	37	1
200	289	37	1
223	289	37	1
232	289	37	1
195	290	37	1
200	290	37	1
204	290	37	2
233	290	37	1
237	290	37	1
243	290	37	1
195	291	37	1
221	291	37	1
224	291	37	2
229	291	37	1
232	291	37	1
235	291	37	1
238	291	37	1
240	291	37	1
200	292	37	1
201	292	37	1
203	292	37	1
204	292	37	1
226	292	37	1
231	292	37	1
233	292	37	1
234	292	37	1
235	292	37	1
236	292	37	1
238	292	37	1
240	292	37	1
243	292	37	1
190	293	37	1
201	293	37	1
223	293	37	3
190	294	37	1
204	294	37	1
223	294	37	1
228	294	37	2
234	294	37	1
237	294	37	1
239	294	37	1
245	294	37	2
202	295	37	1
225	295	37	2
229	295	37	2
232	295	37	1
241	295	37	2
199	296	37	1
201	296	37	1
222	296	37	1
225	296	37	3
235	296	37	1
240	296	37	1
245	296	37	2
194	297	37	1
220	297	37	1
230	297	37	1
235	297	37	1
199	298	37	2
202	298	37	1
229	298	37	2
231	298	37	1
242	298	37	1
245	298	37	1
240	299	37	1
242	299	37	4
244	299	37	1
230	300	37	2
231	300	37	1
232	300	37	1
235	300	37	1
244	300	37	1
227	301	37	1
244	301	37	2
244	302	37	1
227	304	37	1
228	305	37	1
229	305	37	1
236	305	37	1
238	305	37	1
242	305	37	1
223	306	37	1
234	306	37	2
240	306	37	1
239	307	37	1
241	307	37	1
223	308	37	2
235	308	37	2
241	308	37	1
243	308	37	1
220	309	37	1
221	309	37	1
239	309	37	1
242	309	37	1
221	311	37	2
227	311	37	3
228	311	37	1
232	311	37	1
234	311	37	2
237	311	37	2
221	312	37	1
230	312	37	1
235	312	37	1
217	313	37	1
218	313	37	1
227	313	37	1
229	313	37	1
230	313	37	1
236	313	37	1
229	314	37	1
230	314	37	1
232	314	37	1
227	315	37	2
238	315	37	2
236	316	37	1
240	316	37	1
230	317	37	1
236	317	37	3
240	318	37	1
237	319	37	1
238	319	37	1
228	320	37	1
231	322	37	1
226	260	38	2
227	261	38	1
238	261	38	1
224	262	38	2
225	262	38	2
227	262	38	1
229	263	38	1
232	263	38	1
223	264	38	1
238	264	38	1
230	265	38	1
229	266	38	2
231	266	38	1
219	267	38	1
209	269	38	1
211	269	38	1
240	269	38	1
211	270	38	1
217	270	38	3
218	270	38	1
211	272	38	1
232	272	38	2
210	273	38	2
213	273	38	2
212	274	38	1
213	274	38	1
206	275	38	1
213	275	38	1
217	275	38	1
191	276	38	1
207	276	38	2
211	276	38	2
219	276	38	1
215	277	38	2
219	277	38	3
220	277	38	2
206	278	38	2
209	278	38	1
211	278	38	1
214	278	38	1
215	278	38	1
217	278	38	1
222	278	38	1
177	279	38	1
206	279	38	1
220	279	38	2
193	280	38	1
211	280	38	1
214	280	38	2
215	280	38	1
190	281	38	1
192	281	38	1
208	281	38	2
211	281	38	1
212	281	38	1
193	282	38	1
212	282	38	1
213	282	38	1
223	282	38	1
216	283	38	2
188	284	38	2
199	284	38	1
211	284	38	1
214	284	38	1
222	284	38	1
191	285	38	1
193	285	38	1
204	285	38	1
205	285	38	1
208	285	38	2
212	285	38	2
215	285	38	1
193	286	38	1
204	286	38	1
216	286	38	1
221	286	38	1
232	286	38	1
233	286	38	1
237	286	38	1
198	287	38	2
204	287	38	1
219	287	38	1
187	288	38	1
190	288	38	1
192	288	38	1
193	288	38	1
202	288	38	1
206	288	38	2
224	288	38	1
236	288	38	1
186	289	38	1
208	289	38	1
217	289	38	1
219	289	38	1
223	289	38	1
231	289	38	1
191	290	38	2
192	290	38	1
207	290	38	1
218	290	38	2
220	290	38	1
223	290	38	1
224	290	38	1
238	290	38	2
189	291	38	1
191	291	38	1
192	291	38	1
200	291	38	1
207	291	38	1
211	291	38	1
220	291	38	1
234	291	38	1
189	292	38	1
194	292	38	1
197	292	38	1
199	292	38	1
207	292	38	2
208	292	38	1
211	292	38	1
213	292	38	1
221	292	38	1
232	292	38	1
238	292	38	1
197	293	38	1
202	293	38	1
224	293	38	2
225	293	38	1
226	293	38	1
229	293	38	2
231	293	38	2
234	293	38	1
240	293	38	1
212	294	38	1
217	294	38	1
228	294	38	3
236	294	38	1
242	294	38	2
243	294	38	1
192	295	38	3
202	295	38	1
227	295	38	1
230	295	38	2
235	295	38	1
238	295	38	1
241	295	38	1
197	296	38	2
205	296	38	1
221	296	38	1
240	296	38	2
195	297	38	1
201	297	38	1
205	297	38	1
223	297	38	1
226	297	38	1
229	297	38	1
239	297	38	1
200	298	38	2
215	298	38	2
227	298	38	1
244	298	38	1
193	299	38	2
214	299	38	1
226	299	38	1
231	299	38	1
232	299	38	1
236	299	38	1
240	299	38	1
243	299	38	1
218	300	38	1
230	300	38	1
231	300	38	2
240	300	38	1
241	300	38	1
231	302	38	2
232	302	38	1
239	302	38	1
245	302	38	1
228	303	38	1
231	303	38	1
225	304	38	2
229	304	38	1
231	304	38	1
232	304	38	1
237	304	38	1
228	305	38	2
235	305	38	1
236	305	38	1
244	305	38	1
236	306	38	1
239	306	38	1
224	307	38	1
225	307	38	1
234	307	38	1
243	307	38	1
246	307	38	1
229	308	38	1
235	308	38	1
239	308	38	1
195	309	38	2
206	309	38	2
222	309	38	2
223	309	38	1
224	309	38	1
226	309	38	3
244	309	38	1
213	311	38	2
214	311	38	1
218	311	38	1
219	311	38	1
225	311	38	1
226	311	38	1
231	311	38	1
222	312	38	1
226	312	38	1
228	312	38	1
239	312	38	1
240	312	38	1
219	313	38	2
220	313	38	1
228	313	38	1
234	313	38	1
238	313	38	1
241	313	38	2
242	313	38	3
219	314	38	1
221	314	38	2
226	314	38	1
230	314	38	1
221	315	38	1
225	315	38	1
229	315	38	2
230	315	38	2
236	315	38	1
239	315	38	1
241	315	38	1
226	316	38	1
234	316	38	1
240	316	38	2
211	317	38	1
214	317	38	2
227	317	38	1
238	317	38	1
243	317	38	1
212	318	38	1
220	318	38	1
231	318	38	1
236	318	38	1
231	319	38	1
232	319	38	1
234	319	38	2
241	319	38	1
230	320	38	1
232	320	38	1
233	320	38	1
212	321	38	1
221	321	38	1
229	321	38	2
231	321	38	1
233	321	38	2
219	323	38	1
215	265	39	1
191	268	39	1
188	269	39	1
195	270	39	1
216	270	39	1
218	271	39	1
212	275	39	1
216	275	39	1
204	277	39	1
212	277	39	1
213	277	39	1
195	278	39	1
208	278	39	1
210	278	39	2
214	278	39	1
216	278	39	3
220	278	39	1
206	279	39	1
215	279	39	1
221	280	39	1
212	282	39	1
215	282	39	1
193	284	39	2
205	284	39	1
206	284	39	2
216	284	39	1
197	285	39	1
187	286	39	1
193	286	39	1
203	286	39	2
206	286	39	1
216	286	39	1
221	286	39	2
191	287	39	2
205	287	39	1
239	287	39	1
193	288	39	1
195	288	39	1
204	288	39	1
218	288	39	1
190	289	39	1
203	289	39	1
211	289	39	1
197	290	39	1
200	290	39	1
207	290	39	2
210	290	39	1
211	290	39	2
233	290	39	1
238	290	39	1
190	291	39	2
202	291	39	1
207	291	39	1
233	291	39	1
235	291	39	1
238	291	39	1
240	291	39	1
213	292	39	1
225	292	39	1
226	292	39	1
232	292	39	1
236	292	39	2
237	292	39	1
239	292	39	2
224	293	39	1
227	293	39	1
202	294	39	2
205	294	39	1
225	294	39	1
230	294	39	1
235	294	39	1
241	294	39	1
197	295	39	1
223	295	39	2
225	295	39	1
200	296	39	2
219	296	39	1
220	296	39	1
222	296	39	1
239	296	39	1
194	297	39	1
195	297	39	1
196	297	39	1
198	297	39	1
199	297	39	1
200	297	39	1
220	297	39	1
224	297	39	1
233	297	39	1
241	297	39	1
243	297	39	1
200	298	39	1
203	298	39	1
228	298	39	2
232	298	39	1
233	298	39	2
214	299	39	1
222	299	39	1
224	299	39	1
225	299	39	3
226	299	39	1
227	299	39	1
228	299	39	1
231	299	39	1
228	300	39	2
232	300	39	3
240	300	39	1
224	301	39	1
228	301	39	1
229	301	39	1
233	301	39	2
234	301	39	1
238	301	39	2
228	302	39	1
226	303	39	1
230	303	39	1
233	303	39	1
235	303	39	1
210	304	39	2
225	304	39	1
228	304	39	1
235	304	39	2
237	304	39	2
212	305	39	1
224	305	39	1
228	305	39	1
230	305	39	1
210	306	39	1
235	306	39	1
239	306	39	1
213	307	39	1
226	307	39	1
241	307	39	1
194	308	39	1
240	308	39	1
243	308	39	2
221	309	39	1
222	309	39	1
227	309	39	1
229	309	39	2
232	309	39	1
234	309	39	1
195	310	39	2
218	310	39	1
223	310	39	1
234	310	39	1
239	310	39	1
242	310	39	1
206	311	39	1
218	311	39	1
229	311	39	2
232	311	39	1
244	311	39	1
211	312	39	1
219	312	39	1
222	312	39	1
229	312	39	2
230	312	39	1
231	312	39	2
217	313	39	1
221	313	39	1
225	313	39	1
227	313	39	1
230	313	39	1
238	313	39	1
239	313	39	1
240	313	39	1
217	314	39	1
237	314	39	1
238	314	39	1
237	315	39	1
241	316	39	1
244	316	39	2
237	317	39	1
230	318	39	1
231	318	39	1
237	318	39	1
238	318	39	1
243	318	39	1
223	319	39	1
230	319	39	1
240	319	39	2
215	321	39	2
233	322	39	1
232	323	39	3
211	324	39	1
212	324	39	1
214	274	40	1
201	278	40	1
193	280	40	1
193	281	40	1
237	283	40	1
195	284	40	1
194	285	40	1
204	285	40	1
196	286	40	1
198	286	40	2
204	287	40	2
193	288	40	1
210	288	40	2
211	288	40	1
192	289	40	1
191	291	40	1
225	291	40	2
189	292	40	1
192	292	40	1
209	292	40	1
221	292	40	1
236	292	40	1
209	293	40	1
210	294	40	1
217	294	40	1
221	294	40	1
227	294	40	1
237	294	40	1
238	294	40	1
225	295	40	1
227	295	40	1
241	295	40	1
203	296	40	2
206	296	40	2
236	296	40	1
188	297	40	1
207	297	40	1
236	297	40	1
203	298	40	1
215	298	40	1
225	298	40	1
229	298	40	1
235	298	40	1
224	299	40	3
225	300	40	1
215	301	40	1
229	301	40	3
236	301	40	1
219	302	40	1
224	302	40	1
235	304	40	1
243	304	40	1
230	305	40	1
242	305	40	1
210	306	40	2
213	306	40	1
214	306	40	1
224	306	40	1
241	306	40	1
194	307	40	1
215	307	40	1
223	307	40	1
226	307	40	1
234	307	40	1
238	307	40	1
242	307	40	2
223	308	40	1
224	308	40	1
233	308	40	1
239	308	40	1
220	309	40	1
223	309	40	2
232	309	40	1
240	309	40	2
194	310	40	1
217	310	40	1
218	310	40	1
222	310	40	2
224	310	40	1
226	310	40	1
241	310	40	1
242	310	40	1
219	311	40	1
231	311	40	2
217	312	40	1
218	312	40	1
220	312	40	1
232	312	40	1
240	312	40	1
241	312	40	1
235	313	40	1
238	313	40	1
225	314	40	1
237	314	40	1
243	314	40	1
221	315	40	1
230	315	40	1
241	315	40	1
242	315	40	1
245	315	40	3
216	316	40	1
217	316	40	1
220	316	40	2
240	316	40	1
242	316	40	1
218	317	40	1
226	317	40	1
236	317	40	1
229	318	40	1
238	318	40	1
240	318	40	2
246	318	40	3
215	319	40	1
218	319	40	1
232	319	40	1
238	319	40	1
241	319	40	1
243	319	40	1
221	320	40	1
223	320	40	1
229	322	40	3
193	280	41	1
197	282	41	1
226	292	41	1
195	294	41	1
217	294	41	1
231	300	41	1
234	301	41	1
228	304	41	1
243	304	41	2
221	305	41	1
224	305	41	1
227	305	41	3
229	305	41	2
230	305	41	1
227	306	41	1
230	306	41	1
219	307	41	2
223	307	41	1
225	307	41	1
220	308	41	1
222	308	41	1
226	308	41	1
229	308	41	1
239	308	41	1
239	309	41	2
240	309	41	1
211	310	41	2
231	310	41	1
221	311	41	1
222	311	41	1
217	312	41	1
221	312	41	1
242	312	41	2
223	313	41	1
238	313	41	1
241	313	41	1
220	314	41	1
232	314	41	1
235	314	41	2
238	314	41	1
243	314	41	2
218	315	41	1
243	316	41	2
246	316	41	1
221	317	41	1
240	317	41	1
244	317	41	1
245	317	41	1
217	318	41	1
219	318	41	1
229	318	41	2
240	318	41	1
241	318	41	1
246	318	41	1
223	319	41	1
245	319	41	1
230	320	41	3
231	320	41	1
240	320	41	2
241	320	41	2
229	321	41	1
230	321	41	1
230	322	41	1
228	323	41	2
223	302	42	1
220	304	42	2
229	305	42	1
230	306	42	1
226	307	42	1
227	307	42	1
239	308	42	2
240	308	42	2
241	308	42	1
225	309	42	2
235	309	42	1
242	309	42	1
220	311	42	1
238	311	42	1
240	311	42	1
241	312	42	1
243	312	42	1
218	313	42	1
234	313	42	1
221	315	42	1
222	315	42	1
226	315	42	1
220	316	42	1
231	316	42	1
243	316	42	1
224	317	42	2
217	318	42	1
218	318	42	1
229	318	42	1
240	318	42	1
243	318	42	1
245	318	42	1
204	319	42	1
228	319	42	2
230	319	42	1
232	319	42	1
241	319	42	1
228	320	42	2
231	320	42	2
241	320	42	1
218	321	42	1
226	322	42	1
225	303	43	1
219	304	43	1
220	305	43	1
228	305	43	1
218	310	43	1
222	310	43	1
221	311	43	1
234	311	43	1
238	311	43	2
241	311	43	1
238	314	43	2
223	315	43	1
223	316	43	2
230	316	43	1
218	318	43	1
228	318	43	1
217	319	43	1
242	319	43	1
244	319	43	1
226	322	43	1
219	306	44	1
220	308	44	1
234	310	44	1
235	311	44	1
223	312	44	1
211	314	44	1
237	314	44	1
204	316	44	1
242	317	44	1
223	319	44	3
226	320	44	1
